-8.24525 -5.94182 -3.56509 0.656769 -0.545478 -0.327287
-8.20132 -5.97808 -3.58685 0.66116 -0.542295 -0.325377
-8.15709 -6.01413 -3.60848 0.665536 -0.539087 -0.323452
-8.11258 -6.04996 -3.62998 0.669896 -0.535854 -0.321512
-8.06778 -6.08557 -3.65134 0.67424 -0.532596 -0.319558
-8.02268 -6.12097 -3.67258 0.678567 -0.529313 -0.317588
-7.9773 -6.15615 -3.69369 0.682878 -0.526006 -0.315603
-7.93163 -6.1911 -3.71466 0.687172 -0.522673 -0.313604
-7.88568 -6.22584 -3.7355 0.691449 -0.519316 -0.311589
-7.83944 -6.26035 -3.75621 0.695709 -0.515933 -0.30956
-7.79292 -6.29463 -3.77678 0.699952 -0.512526 -0.307515
-7.74611 -6.32868 -3.79721 0.704177 -0.509093 -0.305456
-7.69903 -6.36251 -3.8175 0.708384 -0.505636 -0.303382
-7.65166 -6.3961 -3.83766 0.712574 -0.502154 -0.301292
-7.60402 -6.42946 -3.85768 0.716745 -0.498647 -0.299188
-7.5561 -6.46259 -3.87755 0.720899 -0.495115 -0.297069
-7.5079 -6.49548 -3.89729 0.725034 -0.491558 -0.294935
-7.45942 -6.52813 -3.91688 0.72915 -0.487976 -0.292785
-7.41068 -6.56054 -3.93632 0.733248 -0.484369 -0.290621
-7.36166 -6.59271 -3.95563 0.737327 -0.480737 -0.288442
-7.31237 -6.62464 -3.97478 0.741387 -0.477081 -0.286248
-7.26281 -6.65632 -3.99379 0.745427 -0.473399 -0.284039
-7.21298 -6.68776 -4.01265 0.749448 -0.469693 -0.281816
-7.16288 -6.71894 -4.03137 0.753449 -0.465961 -0.279577
-7.11252 -6.74988 -4.04993 0.75743 -0.462205 -0.277323
-7.06189 -6.78057 -4.06834 0.761391 -0.458424 -0.275054
-7.011 -6.81101 -4.0866 0.765331 -0.454618 -0.272771
-6.95985 -6.84119 -4.10471 0.769252 -0.450787 -0.270472
-6.90843 -6.87111 -4.12267 0.773151 -0.446932 -0.268159
-6.85676 -6.90078 -4.14047 0.77703 -0.443051 -0.265831
-6.80483 -6.93018 -4.15811 0.780887 -0.439146 -0.263488
-6.75264 -6.95933 -4.1756 0.784723 -0.435216 -0.26113
-6.7002 -6.98821 -4.19293 0.788538 -0.431261 -0.258757
-6.64751 -7.01683 -4.2101 0.79233 -0.427282 -0.256369
-6.59456 -7.04518 -4.22711 0.796101 -0.423277 -0.253966
-6.54136 -7.07327 -4.24396 0.79985 -0.419248 -0.251549
-6.48791 -7.10108 -4.26065 0.803576 -0.415195 -0.249117
-6.43422 -7.12862 -4.27717 0.80728 -0.411116 -0.24667
-6.38027 -7.1559 -4.29354 0.810961 -0.407013 -0.244208
-6.32609 -7.18289 -4.30974 0.814618 -0.402885 -0.241731
-6.27166 -7.20961 -4.32577 0.818253 -0.398733 -0.23924
-6.21699 -7.23606 -4.34163 0.821864 -0.394556 -0.236733
-6.16208 -7.26222 -4.35733 0.825452 -0.390354 -0.234212
-6.10693 -7.2881 -4.37286 0.829015 -0.386128 -0.231677
-6.05154 -7.3137 -4.38822 0.832555 -0.381877 -0.229126
-5.99592 -7.33902 -4.40341 0.83607 -0.377602 -0.226561
-5.94007 -7.36405 -4.41843 0.83956 -0.373302 -0.223981
-5.88398 -7.38879 -4.43328 0.843026 -0.368978 -0.221387
-5.82766 -7.41325 -4.44795 0.846467 -0.36463 -0.218778
-5.77112 -7.43741 -4.46245 0.849882 -0.360257 -0.216154
-5.71435 -7.46128 -4.47677 0.853272 -0.35586 -0.213516
-5.65735 -7.48486 -4.49091 0.856636 -0.351438 -0.210863
-5.60013 -7.50814 -4.50488 0.859974 -0.346992 -0.208195
-5.54269 -7.53112 -4.51867 0.863286 -0.342522 -0.205513
-5.48503 -7.55381 -4.53228 0.866572 -0.338028 -0.202817
-5.42715 -7.57619 -4.54572 0.86983 -0.333509 -0.200106
-5.36905 -7.59827 -4.55896 0.873062 -0.328967 -0.19738
-5.31074 -7.62005 -4.57203 0.876267 -0.3244 -0.19464
-5.25221 -7.64153 -4.58492 0.879444 -0.319809 -0.191886
-5.19348 -7.66269 -4.59762 0.882594 -0.315195 -0.189117
-5.13453 -7.68355 -4.61013 0.885716 -0.310556 -0.186334
-5.07538 -7.7041 -4.62246 0.888809 -0.305893 -0.183536
-5.01603 -7.72434 -4.6346 0.891875 -0.301207 -0.180724
-4.95647 -7.74426 -4.64656 0.894911 -0.296497 -0.177898
-4.89671 -7.76387 -4.65832 0.897919 -0.291763 -0.175058
-4.83675 -7.78316 -4.6699 0.900898 -0.287005 -0.172203
